run,m,n,nT,c,a,b1,bn,σt,g0,g1,g1_std,τpot,tau3,stdp_type,connectivity_algorithm,αrecip,αconv,αdiv,αchain,timestep,pattern,act_corrs,temp_corrs,hit_rates,false_alarm_rates,d_primes
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,2,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,3,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,4,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,5,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,1,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,2,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,3,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,4,0.6902121677324922,0.9930069930069927,0.5,0.0,Inf
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,5,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,1,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,2,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,3,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,4,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,5,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,1,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,2,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,3,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,4,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,5,0.6876502258947809,0.9934640522875818,0.5016393442622951,0.0,Inf
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,1,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,2,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,3,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,4,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,5,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,1,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,2,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,3,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,4,NaN,NaN,0.0,0.0,NaN
51,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,1,0.6537117385030333,0.9965397923875433,0.48247078464106846,0.0,Inf
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,2,0.6711975234512645,0.9966216216216219,0.5068493150684932,0.0,Inf
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,3,0.6431884884685396,0.996389891696751,0.4702886247877759,0.0,Inf
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,4,0.6814573836002767,0.9967845659163987,0.5191986644407346,0.0,Inf
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,5,0.6398335738722697,0.9965986394557822,0.46740858505564387,0.0,Inf
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,5,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,1,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,2,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,3,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,4,NaN,NaN,0.0,0.0,NaN
52,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,5,NaN,NaN,0.0,0.0,NaN
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,1,0.7236568666947413,0.9411764705882354,0.5151515151515151,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,2,0.585777563725537,-0.6130557414338704,0.3333333333333333,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,3,0.7625201151837372,-0.07802171265084738,0.5757575757575758,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,4,0.8183916484446232,-5.427401017596036e-18,0.6666666666666666,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,5,0.7615784439271055,NaN,0.5757575757575758,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,1,0.8178750069383679,3.813680665550263e-17,0.6666666666666666,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,2,0.7590970391244098,NaN,0.5757575757575758,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,3,0.7440142734653682,NaN,0.5454545454545454,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,4,0.8370252048887108,-5.1684897963542124e-18,0.696969696969697,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,5,0.8052375633326979,1.8096026688144297e-17,0.6363636363636364,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,1,0.8438214572264938,5.618561868129667e-18,0.696969696969697,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,2,0.7441554462100601,0.9444444444444445,0.5625,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,3,0.5300719338715045,-0.07437861486364016,0.28125,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,4,0.8343074835073737,0.1569877786768335,0.6875,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,5,0.8141397656369582,0.23710157533447018,0.65625,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,1,0.8520975086247172,-0.157723352287994,0.71875,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,2,0.8701478304550663,-0.2841283033356586,0.75,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,3,0.8132284275990834,-0.28894061907506724,0.65625,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,4,0.8333018322726045,-0.29234797933335477,0.6875,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,5,0.8145079232675945,0.10124263640453987,0.65625,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,1,0.8507675647982292,-0.23560372999490742,0.71875,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,2,0.8333018322726045,-3.444450486731332e-17,0.6875,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,3,0.6519430887719729,0.9090909090909093,0.4230769230769231,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,4,0.5937195882804753,0.19264779971251816,0.34615384615384615,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,5,0.8372634511876303,-0.5074278668925827,0.6923076923076923,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,1,0.7899014996272896,NaN,0.6153846153846154,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,2,0.7675580216428396,NaN,0.5769230769230769,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,3,0.8648894588557828,NaN,0.7307692307692307,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,4,0.8411504756241575,NaN,0.6923076923076923,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,5,0.8814285725568669,NaN,0.7692307692307693,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,1,0.8348761345643744,NaN,0.6923076923076923,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,2,0.8602723492727954,NaN,0.7307692307692307,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,3,0.8102380583892348,NaN,0.6538461538461539,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,4,0.6564055213860187,0.9444444444444446,0.43902439024390244,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,5,0.5259898847184933,-0.0319565494507542,0.2682926829268293,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,1,0.644531305612073,-0.33714949394922406,0.4146341463414634,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,2,0.7040511755197661,-0.1969561156626061,0.4878048780487805,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,3,0.7718915865559293,-3.1462294576597884e-18,0.5853658536585366,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,4,0.8456925394179654,5.1064099025155176e-17,0.7073170731707317,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,5,0.9141567070559166,8.270461292135673e-18,0.8292682926829268,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,1,0.899438553795958,2.520665588103774e-17,0.8048780487804879,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,2,0.8604677385636804,4.659909082822199e-17,0.7317073170731707,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,3,0.8453822447044855,-5.810065122774838e-17,0.7073170731707317,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,4,0.8707022151583547,2.919905002419299e-18,0.7560975609756098,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,5,0.7456477224526015,0.9,0.5555555555555556,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,1,0.8786808553226289,0.035917696789290764,0.7777777777777778,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,2,0.8469897646106297,-0.3089739118017405,0.7222222222222222,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,3,0.844818803740033,8.320297756512607e-17,0.7222222222222222,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,4,0.8469897646106297,7.584658049904002e-18,0.7222222222222222,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,5,0.844818803740033,8.320297756512607e-17,0.7222222222222222,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,1,0.8469897646106297,7.584658049904002e-18,0.7222222222222222,0.0,Inf
53,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.0,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,2,0.844818803740033,8.320297756512607e-17,0.7222222222222222,0.0,Inf
